,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
SS_Barricade_WoodWall_01,none,idle_stand_Medkit,FPS_aimIdle_standIdle_Deployable,idle_crouch_Medkit,FPS_aimIdle_standIdle_Barricade_Shield_Metal_01,idle_prone_Binoculars,FPS_aimIdle_standIdle_Barricade_Shield_Metal_01,aimshoot_standIdle_Binoculars,none,none,none,none,none,idle_prone_Binoculars,none,none,none,none,none,none,none,none,none,aimshoot_standIdle_Binoculars,FPS_aimshoot_standIdle_Binoculars,none,FPS_aimshoot_standIdle_Binoculars,none,FPS_aimshoot_crouch_Binoculars,none,FPS_aimshoot_prone_Binoculars,Run_Blend_Medkit,FPS_Run_Blend_Deployable,Sprint_Blend_Medkit,FPS_Sprint_Blend_Deployable,Crouch_Blend_Medkit,FPS_Crouch_Blend_Deployable,Prone_Blend_Binoculars,FPS_Prone_Blend_Binoculars,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,idle_crouch_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,none,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_Deployable_Run_S,Jump_Deployable_Run_A,Jump_Deployable_Run_F,Jump_Deployable_Run_L,Jump_Deployable_Sprint_S,Jump_Deployable_Sprint_A,Jump_Deployable_Sprint_F,Jump_Deployable_Sprint_L,none,FPS_aimShoot_crouch_Binoculars,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
SS_Barricade_MetalWood_01_Spike,none,idle_stand_Medkit,FPS_aimIdle_standIdle_Deployable,idle_crouch_Medkit,FPS_aimIdle_standIdle_Barricade_Shield_Metal_01,idle_prone_Binoculars,FPS_aimIdle_standIdle_Barricade_Shield_Metal_01,aimshoot_standIdle_Binoculars,none,none,none,none,none,idle_prone_Binoculars,none,none,none,none,none,none,none,none,none,aimshoot_standIdle_Binoculars,FPS_aimshoot_standIdle_Binoculars,none,FPS_aimshoot_standIdle_Binoculars,none,FPS_aimshoot_crouch_Binoculars,none,FPS_aimshoot_prone_Binoculars,Run_Blend_Medkit,FPS_Run_Blend_Deployable,Sprint_Blend_Medkit,FPS_Sprint_Blend_Deployable,Crouch_Blend_Medkit,FPS_Crouch_Blend_Deployable,Prone_Blend_Binoculars,FPS_Prone_Blend_Binoculars,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,idle_crouch_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,none,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_Deployable_Run_S,Jump_Deployable_Run_A,Jump_Deployable_Run_F,Jump_Deployable_Run_L,Jump_Deployable_Sprint_S,Jump_Deployable_Sprint_A,Jump_Deployable_Sprint_F,Jump_Deployable_Sprint_L,none,FPS_aimShoot_crouch_Binoculars,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Binocular,none,idle_stand_Binocular,FPS_aimIdle_standIdle_Binoculars,idle_crouch_Binoculars,FPS_aimIdle_crouch_Binoculars,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_FlashEMP,aimIdle_standIdle_Binoculars,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_FlashEMP,reload_prone_EXP_M26,FPS_reload_prone_EXP_FlashEMP,none,none,none,none,none,none,none,none,Run_Blend_Binoculars,FPS_Run_Blend_Binoculars,Sprint_Blend_Binoculars,FPS_Sprint_Blend_Binoculars,Crouch_Blend_Binoculars,FPS_Crouch_Blend_Binoculars,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_Flashbang,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_FlashEMP,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_FlashEMP,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_FlashEMP,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_FlashEMP,reload_prone_EXP_M26,FPS_reload_prone_EXP_FlashEMP,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_FlashEMP,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_FlashEMP,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_FlashEMP,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_ALIEN1,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_FlashEMP,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_FlashEMP,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_FlashEMP,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_FlashEMP,reload_prone_EXP_M26,FPS_reload_prone_EXP_FlashEMP,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_FlashEMP,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_FlashEMP,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_FlashEMP,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_prone_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_ALIEN2,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_FlashEMP,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_FlashEMP,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_FlashEMP,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_FlashEMP,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_FlashEMP,reload_prone_EXP_M26,FPS_reload_prone_EXP_FlashEMP,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_FlashEMP,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_FlashEMP,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_FlashEMP,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_FlashEMP,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_FlashEMP,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_FlashEMP,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_Smoke,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_SmokeFrag,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_SmokeFrag,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_SmokeFrag,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_SmokeFrag,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_SmokeFrag,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_SmokeFrag,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_Frag,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_SmokeFrag,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_SmokeFrag,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_SmokeFrag,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_SmokeFrag,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_SmokeFrag,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_SmokeFrag,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_Frag_New,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_SmokeFrag,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_SmokeFrag,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_SmokeFrag,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_SmokeFrag,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_SmokeFrag,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_SmokeFrag,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
Exp_Incendiary,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_SmokeFrag,idle_crouch_EXP_M26,FPS_aimIdle_crouch_EXP_SmokeFrag,idle_prone_EXP_M26,FPS_aimIdle_prone_EXP_SmokeFrag,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_SmokeFrag,Sprint_Blend_EXP_M26,FPS_Sprint_Blend_EXP_SmokeFrag,Crouch_Blend_EXP_M26,FPS_Crouch_Blend_EXP_SmokeFrag,Prone_Blend_MEL_Hands,FPS_Prone_Blend_MEL_Hands,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
EXP_Distraction_Dust,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_crouch_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_prone_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_Distraction,Sprint_Blend_EXP_Distraction,FPS_Sprint_Blend_EXP_Distraction,Crouch_Blend_EXP_M26,FPS_Run_Blend_EXP_Distraction,Prone_Blend_MEL_Hands,FPS_Run_Blend_EXP_Distraction,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
Exp_Distraction_hologram,none,idle_stand_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_crouch_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_prone_EXP_M26,FPS_aimIdle_standIdle_EXP_Distraction,idle_stand_EXP_M26,none,none,none,idle_crouch_EXP_M26,none,idle_prone_EXP_M26,none,reload_stand_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_runBlend_EXP_M26,FPS_reload_standIdle_EXP_SmokeFrag,reload_crouch_EXP_M26,FPS_reload_crouch_EXP_SmokeFrag,reload_prone_EXP_M26,FPS_reload_prone_EXP_SmokeFrag,none,none,none,none,none,none,none,none,Run_Blend_EXP_M26,FPS_Run_Blend_EXP_Distraction,Sprint_Blend_EXP_Distraction,FPS_Sprint_Blend_EXP_Distraction,Crouch_Blend_EXP_M26,FPS_Run_Blend_EXP_Distraction,Prone_Blend_MEL_Hands,FPS_Run_Blend_EXP_Distraction,prone_to_stand_EXP_M26,none,Stand_to_Prone_EXP_M26,none,Crouch_Blend_EXP_M26,idle_crouch_EXP_M26,prone_to_crouch_EXP_M26,none,crouch_to_prone_EXP_M26,none,reload_crouchBlend_EXP_M26,aimshoot_standIdle_M26,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,none,none,none,none,Stand_Pull_EXP_M26,FPS_Stand_Pull_EXP_SmokeFrag,Stand_Hold_EXP_M26,FPS_Stand_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Crouch_Pull_EXP_M26,FPS_Crouch_Pull_EXP_SmokeFrag,Crouch_Hold_EXP_M26,FPS_Crouch_Hold_EXP_M26,Stand_Release_EXP_M26,FPS_Stand_Release_EXP_M26,Prone_Pull_EXP_M26,FPS_Prone_Pull_EXP_SmokeFrag,Prone_Hold_EXP_M26,FPS_Prone_Hold_EXP_M26,Prone_Release_EXP_M26,FPS_Prone_Release_EXP_M26
